accuracy,loss,val_accuracy,val_loss,task_id,epoch
0.783516407,0.600894272,0.781775713,0.592912376,C_efficientnetb0-C,18
0.781101525,0.59100312,0.785981297,0.587033212,C_efficientnetb0-C,19
0.790059984,0.576904535,0.78808409,0.584097743,C_efficientnetb0-C,20
0.789281011,0.575433254,0.789485991,0.588736713,C_efficientnetb0-C,21
0.792630672,0.571786344,0.789252341,0.585929275,C_efficientnetb0-C,22
0.794656098,0.565657377,0.787149549,0.585472643,C_efficientnetb0-C,23
0.798395276,0.55732584,0.790887833,0.582146049,C_efficientnetb0-C,24
0.801121771,0.553295553,0.792523384,0.584618032,C_efficientnetb0-C,25
0.803848267,0.54125154,0.790887833,0.582742333,C_efficientnetb0-C,26
0.812261403,0.53229785,0.790654182,0.584898174,C_efficientnetb0-C,27
0.808911741,0.530755103,0.790887833,0.584427953,C_efficientnetb0-C,28
0.810002327,0.51957196,0.793224275,0.582296252,C_efficientnetb0-C,29
0.820285141,0.51189357,0.795327127,0.584483743,C_efficientnetb0-C,30
0.818960845,0.504945397,0.792056084,0.587701619,C_efficientnetb0-C,31
0.599439144,1.135900974,0.664485991,0.886979461,C_efficientnetv2-b0-C,1
0.663316965,0.908575177,0.72149533,0.759223461,C_efficientnetv2-b0-C,2
0.690192401,0.82609731,0.739252329,0.713553727,C_efficientnetv2-b0-C,3
0.710680068,0.778621435,0.748364508,0.685820222,C_efficientnetv2-b0-C,4
0.722131312,0.752233803,0.752803743,0.667217731,C_efficientnetv2-b0-C,5
0.730466604,0.725100756,0.753738344,0.654209435,C_efficientnetv2-b0-C,6
0.738723993,0.709923446,0.75957942,0.64184171,C_efficientnetv2-b0-C,7
0.74480021,0.695639014,0.764485955,0.631797075,C_efficientnetv2-b0-C,8
0.747292995,0.67866528,0.767523348,0.624063075,C_efficientnetv2-b0-C,9
0.756796777,0.663980246,0.770794392,0.615520656,C_efficientnetv2-b0-C,10
0.765755236,0.648278475,0.772897184,0.609629571,C_efficientnetv2-b0-C,11
0.763574064,0.644529998,0.774766326,0.603833258,C_efficientnetv2-b0-C,12
0.767624855,0.631719887,0.77873832,0.598538518,C_efficientnetv2-b0-C,13
0.772610426,0.626232326,0.780140162,0.594632506,C_efficientnetv2-b0-C,14
0.772454619,0.616422594,0.784813106,0.588817656,C_efficientnetv2-b0-C,15
0.77744019,0.607204616,0.786214948,0.589049935,C_efficientnetv2-b0-C,16
0.782815278,0.594541967,0.784345806,0.582080662,C_efficientnetv2-b0-C,17
0.781413078,0.593081832,0.789252341,0.579614699,C_efficientnetv2-b0-C,18
0.787800908,0.584005296,0.785747647,0.579425633,C_efficientnetv2-b0-C,19
0.787956715,0.583848953,0.78808409,0.577708721,C_efficientnetv2-b0-C,20
0.788657784,0.575064003,0.789719641,0.575400949,C_efficientnetv2-b0-C,21
0.798395276,0.559432089,0.789485991,0.576513886,C_efficientnetv2-b0-C,22
0.795746684,0.563184321,0.789719641,0.576725841,C_efficientnetv2-b0-C,23
0.79707098,0.552085578,0.793224275,0.569960117,C_efficientnetv2-b0-C,24
0.801511228,0.547352552,0.794626176,0.572277486,C_efficientnetv2-b0-C,25
0.801744938,0.540727317,0.795560777,0.572597146,C_efficientnetv2-b0-C,26
0.808755934,0.532233119,0.793457925,0.571051538,C_efficientnetv2-b0-C,27
0.810859263,0.52814281,0.795093477,0.571301877,C_efficientnetv2-b0-C,28
0.812962532,0.519840181,0.796728969,0.572291791,C_efficientnetv2-b0-C,29
0.812495112,0.519046128,0.795560777,0.569934964,C_efficientnetv2-b0-C,30
0.814987898,0.513469517,0.796495318,0.570033967,C_efficientnetv2-b0-C,31
0.79451853,0.601898134,0.81752336,0.514192104,D_tuned,1
0.599592566,1.174138069,0.736214936,0.83632195,E,1
0.682962954,0.871806979,0.751869142,0.744701862,E,2
0.712518513,0.785607636,0.755373836,0.696845412,E,3
0.731999993,0.729612887,0.770560741,0.644430995,E,4
0.746185184,0.69510895,0.774065435,0.633217335,E,5
0.754851878,0.6748932,0.775934577,0.62236917,E,6
0.767037034,0.639846563,0.777336478,0.616642654,E,7
0.774333358,0.621017635,0.781074762,0.607029855,E,8
0.779592574,0.609989464,0.781308413,0.605139732,E,9
0.786259234,0.589950264,0.783411205,0.595102549,E,10
0.790481508,0.573359311,0.78808409,0.59138763,E,11
0.793666661,0.567707002,0.786915898,0.588566124,E,12
0.799333334,0.547317326,0.789485991,0.585960865,E,13
0.804148138,0.536596477,0.78855139,0.589166164,E,14
0.80903703,0.524202943,0.792289734,0.57737571,E,15
0.813259244,0.514036298,0.790420532,0.584658563,E,16
0.818296313,0.496677011,0.790186942,0.587751389,E,17
0.818333328,0.496480912,0.791588783,0.576444566,E,18
0.824185193,0.483432889,0.791822433,0.579146922,E,19
0.828962982,0.467424214,0.794158876,0.577632189,E,20
0.833259284,0.463429511,0.792056084,0.576289237,E,21
0.834444463,0.45127207,0.797663569,0.577621102,E,22
0.838666677,0.443078637,0.793457925,0.576849759,E,23
0.843074083,0.433976412,0.790654182,0.584926128,E,24
0.846148133,0.424014121,0.794626176,0.584520519,E,25
0.846481502,0.417319655,0.794626176,0.577966511,E,26
0.852259278,0.408195764,0.792757034,0.583235145,E,27
0.858370364,0.398375809,0.791355133,0.588484824,E,28
0.61494118,1.145798683,0.729439259,0.836354077,F,1
0.695995927,0.84431082,0.755607486,0.733968079,F,2
0.721274436,0.75646019,0.767056048,0.663121164,F,3
0.739619851,0.71614486,0.770794392,0.63444221,F,4
0.751850128,0.678499997,0.775233626,0.620367765,F,5
0.760847569,0.655372322,0.77897197,0.610736132,F,6
0.767235339,0.634773433,0.779906571,0.60432142,F,7
0.771208227,0.614786923,0.787616849,0.598353863,F,8
0.779504538,0.598814309,0.779906571,0.593813181,F,9
0.786281824,0.57992059,0.78808409,0.586039066,F,10
0.79329282,0.565366864,0.78855139,0.583656013,F,11
0.792474866,0.561656415,0.792990625,0.58343935,F,12
0.799018443,0.549319386,0.791588783,0.579873025,F,13
0.805562019,0.529775918,0.789719641,0.577582002,F,14
0.807976961,0.523398876,0.790887833,0.573548377,F,15
0.81432575,0.510018051,0.797196269,0.57687664,F,16
0.816273272,0.498950273,0.795794368,0.569786131,F,17
0.816974342,0.497672409,0.793691576,0.570788801,F,18
0.82332319,0.477922589,0.78855139,0.574821532,F,19
0.825543344,0.474143833,0.78831774,0.573532164,F,20
0.830061555,0.466494113,0.790654182,0.571842313,F,21
0.834268153,0.451796055,0.794158876,0.569325089,F,22
0.834229171,0.452792794,0.792757034,0.569250703,F,23
0.839214742,0.444858253,0.793691576,0.570989311,F,24
0.841668606,0.434799433,0.794158876,0.569397867,F,25
0.846576273,0.424323708,0.794392526,0.575763881,F,26
0.849692285,0.41512385,0.793224275,0.573908031,F,27
0.851522923,0.410003155,0.793224275,0.575777292,F,28
0.853898883,0.400901943,0.790420532,0.582252026,F,29
0.578250349,1.304910064,0.701168239,0.942469656,G,1
0.662304282,0.956002891,0.737616837,0.832369983,G,2
0.694087386,0.848919034,0.750700951,0.769197285,G,3
0.707797766,0.792236149,0.753037393,0.730425298,G,4
0.726493716,0.747233272,0.764485955,0.694130838,G,5
0.734595299,0.710730135,0.769626141,0.665060401,G,6
0.751343787,0.686225235,0.774065435,0.641960382,G,7
0.757264137,0.664044142,0.771495342,0.631867766,G,8
0.765443623,0.639521718,0.778037369,0.616912544,G,9
0.768715441,0.62973249,0.777570069,0.610776126,G,10
0.776427507,0.61075294,0.781542063,0.607013047,G,11
0.781490982,0.598802567,0.783878505,0.604732394,G,12
0.786866069,0.575242341,0.781308413,0.598379374,G,13
0.791851699,0.572118282,0.784112155,0.594482899,G,14
0.799875379,0.548046708,0.786214948,0.58906275,G,15
0.802601874,0.545311093,0.785280347,0.588107705,G,16
0.799953282,0.537593067,0.789485991,0.586460173,G,17
0.806808472,0.523288488,0.791822433,0.582997382,G,18
0.814364731,0.510589957,0.78878504,0.584140122,G,19
0.815533221,0.507377863,0.792757034,0.581207395,G,20
0.818960845,0.491685033,0.790186942,0.581158042,G,21
0.821843088,0.479940683,0.789719641,0.583543062,G,22
0.826906621,0.475755364,0.792757034,0.579937398,G,23
0.830489993,0.466914594,0.792523384,0.579119205,G,24
0.833683908,0.45263198,0.791121483,0.582730591,G,25
0.839136899,0.442012638,0.78878504,0.585698009,G,26
0.832982779,0.445264429,0.792990625,0.581495702,G,27
0.846069932,0.425229251,0.789018691,0.585424483,G,28
0.838357866,0.425032437,0.791588783,0.583756685,G,29
0.846381545,0.411813676,0.78855139,0.588440955,G,30
0.850588143,0.411906332,0.791822433,0.586384833,G,31
0.565474808,1.349052906,0.683644831,0.927278996,H,1
0.66604346,0.952708304,0.74042058,0.821220636,H,2
0.695723295,0.848106444,0.753271043,0.75671351,H,3
0.707486153,0.800635099,0.762383163,0.720825374,H,4
0.726026356,0.740552783,0.764719605,0.685862839,H,5
0.737555504,0.722480297,0.771495342,0.658675075,H,6
0.749629974,0.681092501,0.771728992,0.639273286,H,7
0.756095648,0.663717508,0.776401877,0.626257002,H,8
0.759912729,0.652048111,0.777102828,0.618880808,H,9
0.769182801,0.625216782,0.780607462,0.611706913,H,10
0.77697283,0.611705601,0.782710254,0.605624616,H,11
0.783516407,0.600040853,0.786682248,0.600741923,H,12
0.783048987,0.583574414,0.785513997,0.597977042,H,13
0.795045555,0.564802647,0.786915898,0.596177399,H,14
0.797849953,0.554949701,0.78785044,0.591720104,H,15
0.796369851,0.547760785,0.78855139,0.586948276,H,16
0.80462724,0.5352332,0.786915898,0.58730638,H,17
0.81600064,0.515034795,0.785046756,0.585704446,H,18
0.814598441,0.507184982,0.784345806,0.581592321,H,19
0.812728822,0.508929431,0.785046756,0.578336239,H,20
0.820752501,0.488530517,0.786448598,0.580789983,H,21
0.823011637,0.482103318,0.792523384,0.579574466,H,22
0.833528101,0.466580838,0.789252341,0.581639767,H,23
0.833995461,0.458206773,0.78808409,0.582301199,H,24
0.835787177,0.452747077,0.789018691,0.587021649,H,25
0.834852397,0.457986981,0.790420532,0.58025068,H,26
0.840227485,0.436869979,0.789953291,0.58282721,H,27
0.591804922,1.143778443,0.661214948,0.875884771,I,1
0.665731847,0.901885509,0.714018703,0.754272819,I,2
0.692373633,0.823391974,0.737383187,0.708920002,I,3
0.709745288,0.78569603,0.745327115,0.684458256,I,4
0.721975565,0.745723069,0.751401842,0.668210268,I,5
0.728830695,0.727399349,0.755841136,0.653875768,I,6
0.73864609,0.702854991,0.758878529,0.639645875,I,7
0.749629974,0.684880257,0.761682272,0.63351965,I,8
0.749162555,0.677412927,0.770093441,0.622863889,I,9
0.757653654,0.666568995,0.771028042,0.615714729,I,10
0.760302246,0.653608978,0.774766326,0.608791769,I,11
0.763184547,0.642103672,0.776635528,0.604896903,I,12
0.768871248,0.633491874,0.779672921,0.601375401,I,13
0.773934722,0.619579971,0.782243013,0.595561683,I,14
0.774557948,0.61182189,0.782009363,0.591658831,I,15
0.776193798,0.608430922,0.786915898,0.583683372,I,16
0.780945718,0.597971916,0.785280347,0.583652318,I,17
0.786009192,0.588649035,0.784112155,0.581517398,I,18
0.790994763,0.582352281,0.786214948,0.57616955,I,19
0.786710262,0.582226872,0.786682248,0.581418276,I,20
0.791540086,0.57128638,0.78808409,0.574186444,I,21
0.792786479,0.562525392,0.790654182,0.575074255,I,22
0.798940539,0.551751494,0.790186942,0.574147224,I,23
0.79753834,0.55539161,0.792056084,0.566408753,I,24
0.804783046,0.547487974,0.792757034,0.570729196,I,25
0.808210611,0.537535727,0.793925226,0.569311202,I,26
0.808288515,0.534560978,0.794158876,0.57094866,I,27
0.812105656,0.524177969,0.796028018,0.570781767,I,28
0.81031394,0.519880295,0.795093477,0.572078645,I,29
0.815221608,0.511959434,0.793224275,0.571462452,I,30
0.816312194,0.509733915,0.794392526,0.576454937,I,31
0.58822155,1.169509292,0.655140162,0.894815445,J,1
0.663239062,0.918408513,0.717990637,0.763346195,J,2
0.689257622,0.827030301,0.739719629,0.712970912,J,3
0.707953572,0.780518472,0.747897208,0.688113451,J,4
0.718703747,0.75293535,0.753271043,0.669958055,J,5
0.735062718,0.726171434,0.757943928,0.656722665,J,6
0.741138875,0.70942831,0.760046721,0.649388492,J,7
0.744878113,0.689975858,0.765887856,0.632142663,J,8
0.748851001,0.681384206,0.769626141,0.624811947,J,9
0.756796777,0.663700223,0.769626141,0.617864013,J,10
0.761081278,0.655136287,0.774299085,0.614748955,J,11
0.763418257,0.643418372,0.780373812,0.601747036,J,12
0.766767919,0.638053536,0.77850467,0.603041947,J,13
0.773077846,0.625002921,0.781775713,0.596587539,J,14
0.773233593,0.61911881,0.783878505,0.596449375,J,15
0.780556202,0.605494499,0.784345806,0.592796266,J,16
0.78429538,0.594313741,0.785513997,0.586526215,J,17
0.785619676,0.590141773,0.787149549,0.583114088,J,18
0.787956715,0.586090565,0.785981297,0.578526556,J,19
0.789904177,0.574635208,0.786448598,0.583239853,J,20
0.793487549,0.569586396,0.790887833,0.57853651,J,21
0.795357168,0.558698833,0.787383199,0.572239399,J,22
0.796058297,0.556800425,0.791355133,0.575303555,J,23
0.798551083,0.554983556,0.791588783,0.577792406,J,24
0.806808472,0.546905935,0.793925226,0.574843645,J,25
0.806185246,0.538735569,0.789018691,0.573165238,J,26
0.810703456,0.52770853,0.796495318,0.573022783,J,27
0.807197928,0.532408357,0.798831761,0.571617246,J,28
0.812962532,0.519135177,0.790420532,0.573817432,J,29
0.812728822,0.513682723,0.795327127,0.571772814,J,30
0.816857517,0.505209565,0.794626176,0.577928603,J,31
0.816545904,0.501618326,0.793925226,0.573825777,J,32
0.819038689,0.502559364,0.795560777,0.576197088,J,33
0.819895625,0.49734059,0.797429919,0.568206966,J,34
0.824881196,0.486217618,0.79789722,0.574774623,J,35
0.827451885,0.482341588,0.796495318,0.575072169,J,36
0.827607691,0.475226313,0.79836446,0.576244533,J,37
0.832671165,0.468542665,0.798831761,0.588319182,J,38
0.831191063,0.467003614,0.801635504,0.580632985,J,39
0.834307075,0.46025613,0.797663569,0.583255589,J,40
0.832982779,0.461381733,0.797196269,0.589760125,J,41
0.608787119,1.084466577,0.69252336,0.828950942,K,1
0.692217827,0.839476824,0.728971958,0.732760131,K,2
0.711381137,0.774899662,0.744392514,0.695855021,K,3
0.725091517,0.739717066,0.751401842,0.672700703,K,4
0.741138875,0.708099067,0.754439235,0.656530201,K,5
0.746825576,0.688725114,0.758411229,0.643234849,K,6
0.754771352,0.67373383,0.763084114,0.633309424,K,7
0.760535955,0.66010499,0.767756999,0.625240922,K,8
0.761548638,0.648211896,0.772429883,0.61663115,K,9
0.768637538,0.639003336,0.774299085,0.610952139,K,10
0.773077846,0.629847348,0.777102828,0.607943356,K,11
0.777829707,0.612188995,0.779906571,0.602021277,K,12
0.777595997,0.612147152,0.782710254,0.598157883,K,13
0.779387712,0.603183806,0.783644855,0.594558895,K,14
0.785385966,0.592162371,0.784112155,0.591158032,K,15
0.782503724,0.588293076,0.785981297,0.586595654,K,16
0.788501978,0.581097782,0.786448598,0.587039471,K,17
0.792396963,0.574825764,0.790186942,0.5816257,K,18
0.790371597,0.570834816,0.78808409,0.577160954,K,19
0.798317373,0.562243462,0.78855139,0.579386353,K,20
0.79707098,0.557368457,0.789719641,0.57671982,K,21
0.802368164,0.549752355,0.78785044,0.576097131,K,22
0.802368164,0.550699711,0.78831774,0.575527549,K,23
0.80462724,0.540008247,0.792990625,0.571959138,K,24
0.805795729,0.541036546,0.795093477,0.568563342,K,25
0.809301257,0.530391157,0.795560777,0.5658409,K,26
0.810391843,0.522662401,0.794859827,0.567520976,K,27
0.812884629,0.5213992,0.79813087,0.565786719,K,28
0.813897312,0.515010476,0.795794368,0.563548386,K,29
0.814676344,0.508372843,0.795327127,0.563864052,K,30
0.818649232,0.507493675,0.795560777,0.561505258,K,31
0.820830405,0.499454677,0.792990625,0.563925505,K,32
0.821920991,0.496413797,0.793224275,0.562012076,K,33
0.827296078,0.488803118,0.798831761,0.560367882,K,34
0.825348616,0.487231642,0.794392526,0.560270786,K,35
0.828230917,0.485736161,0.79836446,0.561203301,K,36
0.82971102,0.476961434,0.801168203,0.558299601,K,37
0.832047999,0.471053213,0.797196269,0.560272157,K,38
0.833606005,0.467725426,0.796261668,0.55998987,K,39
0.831035316,0.459761143,0.79789722,0.561721027,K,40
0.833528101,0.464559257,0.800700963,0.560235083,K,41
0.838981092,0.45614773,0.799532712,0.562990129,K,42
0.841629684,0.45422104,0.800467312,0.559196055,K,43
0.836955667,0.45242095,0.798831761,0.562682509,K,44
0.603100419,1.476258636,0.616355121,1.191553235,L,1
0.612370491,1.200143218,0.616355121,1.211385012,L,2
0.612370491,1.19515872,0.616355121,1.207420707,L,3
0.612370491,1.195683718,0.616355121,1.198568344,L,4
0.612370491,1.194104671,0.616355121,1.194305062,L,5
0.645361066,0.979094982,0.720327079,0.740271509,M_init,1
0.715315104,0.774851263,0.75,0.678003848,M_init,2
0.73463428,0.722771168,0.762850463,0.648399651,M_init,3
0.746124506,0.693249643,0.75957942,0.639963984,M_init,4
0.756757796,0.667584121,0.770560741,0.61989522,M_init,5
0.763418257,0.648363054,0.777336478,0.606245458,M_init,6
0.767585874,0.637210071,0.781308413,0.598267913,M_init,7
0.773506284,0.623925567,0.784579456,0.59238708,M_init,8
0.777751803,0.609616756,0.782943904,0.592444777,M_init,9
0.781724691,0.599488199,0.786448598,0.584860206,M_init,10
0.784256458,0.592773139,0.782009363,0.589898288,M_init,11
0.789826274,0.579307616,0.786448598,0.579930961,M_init,12
0.793448627,0.573916197,0.787149549,0.573927462,M_init,13
0.795279264,0.564331234,0.792757034,0.574134052,M_init,14
0.797187805,0.559717536,0.789719641,0.567422509,M_init,15
0.801199675,0.549458861,0.793691576,0.56522119,M_init,16
0.803497732,0.541488111,0.794626176,0.562932134,M_init,17
0.805601001,0.536609471,0.796261668,0.560046375,M_init,18
0.809067547,0.531705856,0.797196269,0.561936915,M_init,19
0.812923551,0.521704018,0.797196269,0.5631724,M_init,20
0.812845707,0.517671347,0.791355133,0.558346927,M_init,21
0.816429079,0.513171136,0.796728969,0.554718316,M_init,22
0.819817722,0.499930382,0.793457925,0.564221442,M_init,23
0.819467187,0.501959085,0.796962619,0.556550443,M_init,24
0.8235569,0.496990323,0.796962619,0.554082096,M_init,25
0.823245287,0.491342634,0.795327127,0.557893574,M_init,26
0.825270712,0.485762239,0.798598111,0.553937733,M_init,27
0.829633117,0.481703848,0.797429919,0.555526018,M_init,28
0.832359612,0.46985513,0.799065411,0.555718899,M_init,29
0.833099663,0.470539242,0.793457925,0.565296054,M_init,30
0.833878636,0.463270009,0.796728969,0.556616724,M_init,31
0.834696591,0.46002695,0.800000012,0.552017033,M_init,32
0.837695718,0.451912105,0.796495318,0.56294626,M_init,33
0.838942111,0.451109707,0.79789722,0.555726409,M_init,34
0.839097917,0.446447432,0.794158876,0.562954843,M_init,35
0.841084361,0.440843225,0.798831761,0.553404212,M_init,36
0.842447639,0.441380262,0.794626176,0.555586576,M_init,37
0.843694031,0.430689692,0.799065411,0.557417691,M_init,38
0.846926868,0.427208513,0.793925226,0.560443282,M_init,39
0.81716913,0.529108405,0.828738332,0.517966807,M_tuned,1
0.62724936,1.039330721,0.715654194,0.7598809,N_train,1
0.704370201,0.783019602,0.753971934,0.671590984,N_train,2
0.741917908,0.698404431,0.774065435,0.621346951,N_train,3
0.759834826,0.656635046,0.791822433,0.586109519,N_train,4
0.776817024,0.608848274,0.797663569,0.559106767,N_train,5
0.788112462,0.582594275,0.810514033,0.538612247,N_train,6
0.797382593,0.561005592,0.815420568,0.526687562,N_train,7
0.802290261,0.546926498,0.81775701,0.514532387,N_train,8
0.813429952,0.525480568,0.819626153,0.503157556,N_train,9
0.812650919,0.516031027,0.822429895,0.499367714,N_train,10
0.821453631,0.502430618,0.825467288,0.489852995,N_train,11
0.828075111,0.491185099,0.826401889,0.484171897,N_train,12
0.829009891,0.479459405,0.825934589,0.478504509,N_train,13
0.833216488,0.472495526,0.830140173,0.477091908,N_train,14
0.83726728,0.458284676,0.830373824,0.471676797,N_train,15
0.842408657,0.452514321,0.830373824,0.46954301,N_train,16
0.846225739,0.439003944,0.828037381,0.46670875,N_train,17
0.848718524,0.43363592,0.832009375,0.462987691,N_train,18
0.85051024,0.429749876,0.832476616,0.460925609,N_train,19
0.854327321,0.41720289,0.833411217,0.460381478,N_train,20
0.85526216,0.41541478,0.834345818,0.459436595,N_train,21
0.858144403,0.406606793,0.834813058,0.456166387,N_train,22
0.862273097,0.393941283,0.83644861,0.459162533,N_train,23
0.864376426,0.393443108,0.83621496,0.451590776,N_train,24
0.86827141,0.382897794,0.835046709,0.454849124,N_train,25
0.867492378,0.375079542,0.839252353,0.456926048,N_train,26
0.86897248,0.370298326,0.839486003,0.451054037,N_train,27
0.874425471,0.366272807,0.838317752,0.452814072,N_train,28
0.87699616,0.363051891,0.838317752,0.45269224,N_train,29
0.876684606,0.354653418,0.837616801,0.453631312,N_train,30
0.880190074,0.351210922,0.840887845,0.451665163,N_train,31
0.88244915,0.344702661,0.839252353,0.453727484,N_train,32
0.885097742,0.341188312,0.844158888,0.45206973,N_train,33
0.887902141,0.328776985,0.839719653,0.453378499,N_train,34
0.910648882,0.297516644,0.860280395,0.418297976,N,1
